protocol,encryption_mode,starttls_offered,starttls_success,tls_version,cipher_suite,key_exchange,forward_secrecy,cert_expired,cert_not_yet_valid,cert_key_algorithm,cert_key_size,cert_signature_algorithm,self_signed,hostname_match,packet_count,bytes_sent,bytes_received,retransmission_count,tls_handshake_duration,session_start,session_end,session_id,session_duration_seconds,bytes_total,avg_packet_size,hour_of_day,day_of_week,week_of_year,rule_risk_label,rule_risk_score
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,306,47319,57540,2,0.1185,2026-05-25 17:57:17,2026-05-25 17:57:25,SMS-002073,8.0,104859,342.68,17,0,22,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,141,11571,54017,2,0.3581,2026-12-05 09:55:27,2026-12-05 09:55:33,SMS-002074,6.0,65588,465.16,9,5,49,Low,5
IMAP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,79,9226,23719,0,0.2101,2026-06-06 02:14:17,2026-06-06 02:17:17,SMS-002075,180.0,32945,417.03,2,5,23,High,45
SMTP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,70,11432,31567,0,0.0685,2026-12-30 18:27:17,2026-12-30 18:27:32,SMS-002076,15.0,42999,614.27,18,2,53,High,45
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,259,27994,111074,0,0.1759,2026-03-07 03:54:33,2026-03-07 03:55:11,SMS-002077,38.0,139068,536.94,3,5,10,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,60,5642,12923,1,0.3128,2026-06-03 21:37:18,2026-06-03 21:37:27,SMS-002078,9.0,18565,309.42,21,2,23,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,196,23815,62860,1,0.3502,2026-07-18 11:33:22,2026-07-18 11:33:32,SMS-002079,10.0,86675,442.22,11,5,29,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,116,28039,50615,1,0.0475,2026-10-19 08:23:06,2026-10-19 08:23:10,SMS-002080,4.0,78654,678.05,8,0,43,Medium,20
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,131,10214,26735,1,0.2925,2026-01-22 12:15:08,2026-01-22 12:15:17,SMS-002081,9.0,36949,282.05,12,3,4,Medium,20
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,64,7310,28162,3,0.1171,2026-06-08 16:52:36,2026-06-08 16:52:56,SMS-002082,20.0,35472,554.25,16,0,24,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,177,22321,91326,0,0.255,2026-06-24 18:45:04,2026-06-24 18:46:14,SMS-002083,70.0,113647,642.07,18,2,26,High,45
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,79,16850,32851,0,0.2529,2026-03-28 22:38:58,2026-03-28 22:38:59,SMS-002084,1.0,49701,629.13,22,5,13,Medium,25
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,270,27087,156762,2,0.2039,2026-02-04 02:33:37,2026-02-04 02:33:43,SMS-002085,6.0,183849,680.92,2,2,6,Low,5
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_128_GCM_SHA256,X25519,1,0,0,RSA,3072,SHA256_RSA,0,1,125,28702,34071,2,0.3014,2026-10-10 20:46:08,2026-10-10 20:46:14,SMS-002086,6.0,62773,502.18,20,5,41,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,411,85740,152260,1,0.1933,2026-08-08 04:20:42,2026-08-08 04:20:47,SMS-002087,5.0,238000,579.08,4,5,32,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,135,21095,46142,0,0.11,2026-04-13 10:27:11,2026-04-13 10:29:54,SMS-002088,163.0,67237,498.05,10,0,16,Low,5
POP3,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,176,31367,39528,4,0.7631,2026-06-10 20:02:38,2026-06-10 20:02:41,SMS-002089,3.0,70895,402.81,20,2,24,High,45
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,212,27256,107838,1,0.0647,2026-02-19 19:54:42,2026-02-19 19:54:50,SMS-002090,8.0,135094,637.24,19,3,8,Medium,25
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,71,7981,40003,0,0.211,2026-01-09 02:51:58,2026-01-09 02:52:09,SMS-002091,11.0,47984,675.83,2,4,2,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,1020,55743,155406,0,0.095,2026-08-05 02:32:46,2026-08-05 02:32:47,SMS-002092,1.0,211149,207.01,2,2,32,Medium,30
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,94,18482,24959,0,0.1484,2026-01-03 14:44:55,2026-01-03 14:45:02,SMS-002093,7.0,43441,462.14,14,5,1,Low,0
IMAP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,187,15702,36692,2,0.0998,2026-07-17 22:35:26,2026-07-17 22:35:37,SMS-002094,11.0,52394,280.18,22,4,29,High,45
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,137,26405,42265,1,0.7688,2026-09-05 22:10:13,2026-09-05 22:10:21,SMS-002095,8.0,68670,501.24,22,5,36,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,123,22319,38049,0,0.1438,2026-07-11 02:18:54,2026-07-11 02:19:08,SMS-002096,14.0,60368,490.8,2,5,28,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,36,4414,11096,0,0.0915,2026-10-06 03:26:56,2026-10-06 03:26:58,SMS-002097,2.0,15510,430.83,3,1,41,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,113,19409,33701,0,0.0559,2026-11-14 00:49:48,2026-11-14 00:49:49,SMS-002098,1.0,53110,470.0,0,5,46,Low,5
POP3,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,211,21715,74889,3,0.1163,2026-09-18 23:25:58,2026-09-18 23:26:14,SMS-002099,16.0,96604,457.84,23,4,38,Low,0
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,82,16747,14894,1,0.1987,2026-04-19 19:42:12,2026-04-19 19:42:43,SMS-002100,31.0,31641,385.87,19,6,16,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,71,16545,33289,35,0.2648,2026-08-25 12:22:14,2026-08-25 12:22:55,SMS-002101,41.0,49834,701.89,12,1,35,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,226,23588,61614,1,0.1172,2026-08-13 22:39:44,2026-08-13 22:40:08,SMS-002102,24.0,85202,377.0,22,3,33,Low,15
SMTP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,334,28177,104249,5,0.5156,2026-10-12 17:33:06,2026-10-12 17:33:24,SMS-002103,18.0,132426,396.49,17,0,42,High,45
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,221,29957,57119,1,0.1343,2026-05-31 21:07:13,2026-05-31 21:07:22,SMS-002104,9.0,87076,394.01,21,6,22,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,176,17305,41572,32,0.7045,2026-01-16 03:02:02,2026-01-16 03:02:49,SMS-002105,47.0,58877,334.53,3,4,3,Low,0
POP3,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,72,5112,32809,0,0.1558,2026-07-24 10:10:58,2026-07-24 10:10:58,SMS-002106,0.0,37921,526.68,10,4,30,Low,0
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,81,12022,23047,4,0.1798,2026-07-11 06:34:37,2026-07-11 06:34:50,SMS-002107,13.0,35069,432.95,6,5,28,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,184,26672,73749,0,0.0759,2026-09-01 03:32:19,2026-09-01 03:32:22,SMS-002108,3.0,100421,545.77,3,1,36,Low,5
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,68,10544,17039,7,0.0,2026-04-11 12:57:06,2026-04-11 12:57:14,SMS-002109,8.0,27583,405.63,12,5,15,High,65
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,355,64420,102513,1,0.4305,2026-01-18 19:21:59,2026-01-18 19:22:58,SMS-002110,59.0,166933,470.23,19,6,3,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,82,6853,36637,0,0.3136,2026-08-21 19:47:56,2026-08-21 19:48:14,SMS-002111,18.0,43490,530.37,19,4,34,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,55,4879,11715,1,0.0433,2026-01-26 22:35:33,2026-01-26 22:35:50,SMS-002112,17.0,16594,301.71,22,0,5,Low,15
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,308,61045,78814,3,0.0996,2026-07-28 07:50:01,2026-07-28 07:50:44,SMS-002113,43.0,139859,454.09,7,1,31,Medium,20
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,203,27350,43470,4,0.0,2026-10-31 03:29:02,2026-10-31 03:29:03,SMS-002114,1.0,70820,348.87,3,5,44,High,65
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,65,12397,27630,1,0.0918,2026-01-14 23:42:41,2026-01-14 23:42:46,SMS-002115,5.0,40027,615.8,23,2,3,Low,0
IMAP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,297,30812,139352,5,0.0,2026-07-07 21:04:55,2026-07-07 21:05:21,SMS-002116,26.0,170164,572.94,21,1,28,High,65
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,208,33184,44817,0,0.3982,2026-02-26 09:53:30,2026-02-26 09:53:38,SMS-002117,8.0,78001,375.0,9,3,9,Low,0
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,239,25240,104041,5,0.0,2026-12-27 20:20:36,2026-12-27 20:20:58,SMS-002118,22.0,129281,540.92,20,6,52,High,65
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,101,6556,49387,1,0.2059,2026-01-22 03:26:21,2026-01-22 03:26:23,SMS-002119,2.0,55943,553.89,3,3,4,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,247,49046,92647,1,0.09,2026-08-10 18:20:30,2026-08-10 18:21:05,SMS-002120,35.0,141693,573.66,18,0,33,Medium,30
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,446,48881,241199,1,0.2341,2026-08-30 19:46:29,2026-08-30 19:46:34,SMS-002121,5.0,290080,650.4,19,6,35,Medium,25
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,290,52150,73857,2,0.4419,2026-02-28 15:10:12,2026-02-28 15:10:48,SMS-002122,36.0,126007,434.51,15,5,9,Low,5
IMAP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,72,12889,33007,2,0.0,2026-04-14 05:21:28,2026-04-14 05:21:47,SMS-002123,19.0,45896,637.44,5,1,16,High,65
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,916,83196,117772,3,0.0853,2026-04-23 06:57:52,2026-04-23 06:57:52,SMS-002124,0.0,200968,219.4,6,3,17,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,58,15680,16076,0,0.1038,2026-10-29 20:11:02,2026-10-29 20:11:32,SMS-002125,30.0,31756,547.52,20,3,44,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,163,16121,53493,1,0.0751,2026-11-14 05:34:24,2026-11-14 05:34:31,SMS-002126,7.0,69614,427.08,5,5,46,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,160,34779,68821,2,0.1155,2026-09-03 01:32:43,2026-09-03 01:32:47,SMS-002127,4.0,103600,647.5,1,3,36,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,222,45325,109038,0,0.0823,2026-04-10 04:42:57,2026-04-10 04:43:03,SMS-002128,6.0,154363,695.33,4,4,15,High,45
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,142,23281,32837,0,0.1618,2026-07-23 08:19:33,2026-07-23 08:20:40,SMS-002129,67.0,56118,395.2,8,3,30,Medium,25
IMAP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,190,13374,107922,4,0.2541,2026-06-11 17:44:03,2026-06-11 17:44:58,SMS-002130,55.0,121296,638.4,17,3,24,High,45
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,149,18376,39168,1,0.1269,2026-06-29 13:03:12,2026-06-29 13:03:16,SMS-002131,4.0,57544,386.2,13,0,27,Low,0
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,98,11988,26146,5,0.0,2026-08-31 22:02:39,2026-08-31 22:02:48,SMS-002132,9.0,38134,389.12,22,0,36,High,65
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,106,9758,53095,0,0.3469,2026-05-27 14:45:54,2026-05-27 14:46:10,SMS-002133,16.0,62853,592.95,14,2,22,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,206,16701,67063,0,0.1088,2026-10-23 04:46:28,2026-10-23 04:47:00,SMS-002134,32.0,83764,406.62,4,4,43,High,40
IMAP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,59,6966,20169,4,0.0,2026-02-10 04:24:40,2026-02-10 04:24:57,SMS-002135,17.0,27135,459.92,4,1,7,High,65
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,130,24524,44503,1,0.081,2026-12-05 22:42:43,2026-12-05 22:42:50,SMS-002136,7.0,69027,530.98,22,5,49,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,80,8506,30015,2,0.0809,2026-12-23 23:54:21,2026-12-23 23:54:39,SMS-002137,18.0,38521,481.51,23,2,52,Medium,25
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,49,5629,21383,2,0.2485,2026-05-21 04:40:13,2026-05-21 04:40:15,SMS-002138,2.0,27012,551.27,4,3,21,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,230,14034,65987,0,0.2678,2026-03-15 15:09:37,2026-03-15 15:09:48,SMS-002139,11.0,80021,347.92,15,6,11,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,157,12798,41398,2,0.1007,2026-10-19 21:02:33,2026-10-19 21:03:03,SMS-002140,30.0,54196,345.2,21,0,43,High,45
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,352,35761,235039,1,0.1686,2026-11-14 12:07:21,2026-11-14 12:07:36,SMS-002141,15.0,270800,769.32,12,5,46,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,37,6902,9823,1,0.2422,2026-12-11 05:32:00,2026-12-11 05:32:24,SMS-002142,24.0,16725,452.03,5,4,50,Low,5
SMTP,STARTTLS,1,1,TLS 1.0,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,91,17421,24994,3,0.239,2026-05-03 09:29:03,2026-05-03 09:29:22,SMS-002143,19.0,42415,466.1,9,6,18,High,55
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,193,17170,83797,0,0.1623,2026-05-30 11:41:31,2026-05-30 11:41:35,SMS-002144,4.0,100967,523.15,11,5,22,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,174,36524,97182,0,0.1399,2026-06-16 01:32:04,2026-06-16 01:32:08,SMS-002145,4.0,133706,768.43,1,1,25,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,223,22083,109471,0,0.1413,2026-05-22 02:26:32,2026-05-22 02:26:37,SMS-002146,5.0,131554,589.93,2,4,21,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,233,38399,70449,2,0.067,2026-01-17 04:28:23,2026-01-17 04:28:56,SMS-002147,33.0,108848,467.16,4,5,3,Medium,25
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,133,13559,95055,1,0.2234,2026-03-22 13:24:26,2026-03-22 13:24:53,SMS-002148,27.0,108614,816.65,13,6,12,Medium,30
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,132,28246,73873,0,0.0639,2026-03-10 19:57:21,2026-03-10 19:57:32,SMS-002149,11.0,102119,773.63,19,1,11,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,159,18989,53563,1,0.149,2026-11-20 17:19:41,2026-11-20 17:19:42,SMS-002150,1.0,72552,456.3,17,4,47,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,90,7441,30372,0,0.1413,2026-08-27 13:07:49,2026-08-27 13:07:55,SMS-002151,6.0,37813,420.14,13,3,35,Medium,25
IMAP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,234,23417,81167,6,0.0,2026-10-25 07:10:00,2026-10-25 07:10:12,SMS-002152,12.0,104584,446.94,7,6,43,High,65
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,100,11760,46407,1,0.1821,2026-06-07 23:08:59,2026-06-07 23:09:08,SMS-002153,9.0,58167,581.67,23,6,23,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,68,11093,25286,0,0.1644,2026-07-19 01:23:51,2026-07-19 01:24:12,SMS-002154,21.0,36379,534.99,1,6,29,High,45
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,103,15813,44260,1,0.1869,2026-08-24 03:50:38,2026-08-24 03:50:51,SMS-002155,13.0,60073,583.23,3,0,35,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,147,19837,57704,2,0.1187,2026-08-08 09:32:09,2026-08-08 09:32:12,SMS-002156,3.0,77541,527.49,9,5,32,Low,0
POP3,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,85,7592,14342,2,0.0839,2026-08-13 23:45:01,2026-08-13 23:45:09,SMS-002157,8.0,21934,258.05,23,3,33,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,87,9610,32587,1,0.2224,2026-09-26 21:00:35,2026-09-26 21:00:41,SMS-002158,6.0,42197,485.02,21,5,39,Low,0
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,112,23547,44174,3,0.0,2026-12-03 22:35:36,2026-12-03 22:35:42,SMS-002159,6.0,67721,604.65,22,3,49,High,65
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,157,9970,44008,0,0.2171,2026-02-04 21:02:10,2026-02-04 21:02:25,SMS-002160,15.0,53978,343.81,21,2,6,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,77,6083,14024,0,1.021,2026-08-07 08:14:03,2026-08-07 08:14:08,SMS-002161,5.0,20107,261.13,8,4,32,High,40
IMAP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,83,10223,44878,1,0.0982,2026-01-17 08:25:01,2026-01-17 08:25:26,SMS-002162,25.0,55101,663.87,8,5,3,High,45
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,316,34302,140670,1,0.0903,2026-01-17 00:51:32,2026-01-17 00:51:43,SMS-002163,11.0,174972,553.71,0,5,3,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,82,10322,36333,0,0.111,2026-04-26 06:56:53,2026-04-26 06:57:06,SMS-002164,13.0,46655,568.96,6,6,17,High,45
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,185,16886,42600,2,0.1,2026-01-31 21:18:32,2026-01-31 21:18:40,SMS-002165,8.0,59486,321.55,21,5,5,Low,5
POP3,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,79,16510,15699,0,0.1289,2026-10-17 00:34:08,2026-10-17 00:34:13,SMS-002166,5.0,32209,407.71,0,5,42,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,67,10906,15493,4,0.1521,2026-02-23 06:06:58,2026-02-23 06:07:05,SMS-002167,7.0,26399,394.01,6,0,9,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,141,21263,28112,0,0.149,2026-12-16 11:33:24,2026-12-16 11:33:30,SMS-002168,6.0,49375,350.18,11,2,51,Medium,25
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,160,12845,19409,2,0.1306,2026-06-15 11:07:03,2026-06-15 11:07:13,SMS-002169,10.0,32254,201.59,11,0,25,Low,0
